index,name,media_handle,media_user_id,origin_list
3204,daily-journal.com,tdjnews,14873724,US-Twitter
3205,dailycamera.com,dailycamera,14504258,US-Twitter
3206,fosters.com,fostersdailydem,19334875,US-Twitter
3207,business-standard.com,bsindia,43855487,US-Twitter
3208,gazettextra.com,gazettextra,20092721,US-Twitter
3209,goskagit.com,goskagit,16407618,US-Twitter
3210,poconorecord.com,poconorecord,7511312,US-Twitter
3211,redding.com,breakingnews_rs,97622779,US-Twitter
3212,marionstar.com,themarionstar,38460940,US-Twitter
3213,capegazette.com,capegazette,50426819,US-Twitter
3214,yorknewstimes.com,yorknewstimes,6264712,US-Twitter
3215,columbusalive.com,columbusalive,52568067,US-Twitter
3217,journal-news.com,journalnews,15688704,US-Twitter
3218,news-herald.com,newsheraldinoh,21319429,US-Twitter
3219,timesfreepress.com,timesfreepress,16028049,US-Twitter
3220,pdclarion.com,pdclarion,106431967,US-Twitter
3221,rapidcityjournal.com,chadronrecord,98741043,US-Twitter
3222,selmatimesjournal.com,selmatimes,1229022492,US-Twitter
3223,cassville-democrat.com,cassvilledemo,1454418326,US-Twitter
3224,visaliatimesdelta.com,vtdnews,61045464,US-Twitter
3225,collegemagazine.com,CollegeMag,22282711,US-Twitter
3226,madworldnews.com,madworldnews,1957674949,US-Twitter
3227,mdjonline.com,neighbornews,107207541,US-Twitter
3228,prospect.org,theprospect,15949696,US-Twitter
3229,sunnyskyz.com,SunnySkyzOnline,467838304,US-Twitter
3230,frontpagemag.com,fpmag,89485180,US-Twitter
3231,niagara-gazette.com,niagaragazette,102556875,US-Twitter
3233,stream.org,streamdotorg,2993959370,US-Twitter
3234,thecitizen.com,thecitizencom,42388488,US-Twitter
3235,times-standard.com,eurekats,124593629,US-Twitter
3236,inthesetimes.com,inthesetimesmag,45629254,US-Twitter
3237,southbendtribune.com,sbtribune,20528760,US-Twitter
3238,tauntongazette.com,tauntontogo,114490264,US-Twitter
3239,adelaidenow.com.au,theTiser,9609582,US-Twitter
3240,nrtoday.com,nrtoday,14078728,US-Twitter
3241,mansfieldnewsjournal.com,mansfieldnj,28489820,US-Twitter
3242,auburnpub.com,the_citizen,14676527,US-Twitter
3243,blufftontoday.com,blufftontoday,16890008,US-Twitter
3245,grandlakenews.com,grovesun,63771187,US-Twitter
3246,hutchnews.com,hutchnews,17074295,US-Twitter
3247,oleantimesherald.com,othnews,156632093,US-Twitter
3248,oneidadispatch.com,oneidadispatch,110804913,US-Twitter
3249,rsf.org,RSF_fr,710776176843866112,US-Twitter
3250,sj-r.com,sjrbreaking,13604262,US-Twitter
3251,thescottishsun.co.uk,ScottishSun,20583090,US-Twitter
3252,mainichi.jp,mainichi,49540955,US-Twitter
3253,prweb.com,prweb,14124541,US-Twitter
3254,shelbycountyreporter.com,shelbycreporter,19344457,US-Twitter
3255,ibj.com,ibjnews,24710700,US-Twitter
3256,mihomepaper.com,mihomepaper,342450067,US-Twitter
3257,publicpolicypolling.com,ppppolls,61220477,US-Twitter
3258,sharonherald.com,sharonheraldpa,119404374,US-Twitter
3259,vancouversun.com,VancouverSun,12089642,US-Twitter
3260,macleans.ca,macleans,16044997,US-Twitter
3261,mercedsunstar.com,mercedsunstar,12334212,US-Twitter
3262,theintelligencer.net,intelligencerwv,58495096,US-Twitter
3263,jacksonsun.com,jsunnews,267262609,US-Twitter
3264,monroenews.com,monroenews,18951045,US-Twitter
3265,hpenews.com,hpenterprise,59576823,US-Twitter
3266,attn.com,attn,214112621,US-Twitter
3267,dailyprogress.com,dailyprogress,17136814,US-Twitter
3268,mymalonetelegram.com,malonetelegram,581226573,US-Twitter
3269,norwalkreflector.com,nreflector,19923351,US-Twitter
3270,theledger.com,theledger,16233017,US-Twitter
3271,wsws.org,wsws_updates,117810351,US-Twitter
3272,hmbreview.com,hmbreview,20562595,US-Twitter
3273,nwaonline.com,nwademgaz,30012029,US-Twitter
3274,theday.com,thedayct,29271212,US-Twitter
3275,thedp.com,dailypenn,12902502,US-Twitter
3276,newsreview.com,chiconr,353345474,US-Twitter
3277,thedailynewsonline.com,batavia_daily,322838550,US-Twitter
3278,thenewsenterprise.com,neheadlines,175388437,US-Twitter
3279,newburyportnews.com,newburyportnews,8861452,US-Twitter
3280,ifallsjournal.com,ifallsjournal,64299454,US-Twitter
3281,missoulian.com,missoulian,16249481,US-Twitter
3282,thepostsearchlight.com,postsearchlight,18137042,US-Twitter
3283,vcstar.com,vcstar,15292065,US-Twitter
3284,caller.com,callerdotcom,17095956,US-Twitter
3285,independentmail.com,independentmail,14872404,US-Twitter
3287,firstthings.com,firstthingsmag,25314580,US-Twitter
3288,ledger-enquirer.com,ledgerenquirer,14882842,US-Twitter
3289,marinecorpstimes.com,marinetimes,185340210,US-Twitter
3290,mintpressnews.com,mintpressnews,414962189,US-Twitter
3291,pottsmerc.com,mercuryx,15063278,US-Twitter
3292,thecourierexpress.com,celocal,1602044551,US-Twitter
3293,thevillager.com,thevillagernyc,71141734,US-Twitter
3294,times-gazette.com,timesgazette,17907697,US-Twitter
3295,times-news.com,cumberlandtn,351704053,US-Twitter
3296,bismarcktribune.com,bistrib,19403006,US-Twitter
3297,cumberlink.com,cumberlink,24713010,US-Twitter
3298,newindianexpress.com,NewIndianXpress,94761188,US-Twitter
3299,newsadvance.com,newsadvance,16255892,US-Twitter
3300,nvdaily.com,nvdaily,15099017,US-Twitter
3301,cedarrepublican.com,cedarrepublican,59152250,US-Twitter
3302,kitsapsun.com,biconversation,817973234,US-Twitter
3303,manchestertimes.com,manchestertimes,20592292,US-Twitter
3304,miningjournal.net,miningjournal,16011049,US-Twitter
3305,newportplaintalk.com,nplaintalk,1424313913,US-Twitter
3306,newstribune.com,newstribune,29539256,US-Twitter
3307,pressenterpriseonline.com,pressenterpa,284744896,US-Twitter
3308,theage.com.au,theage,32201814,US-Twitter
3309,wdtimes.com,wdtimes1,244041978,US-Twitter
3310,azcapitoltimes.com,azcapitoltimes,17490662,US-Twitter
3311,oconeeenterprise.com,theoenews,353772009,US-Twitter
3312,davisclipper.com,davisclipper,154634714,US-Twitter
3313,baxterbulletin.com,bbnewsroom,36105594,US-Twitter
3314,newsherald.com,the_news_herald,16636924,US-Twitter
3315,pal-item.com,pi_news,14934038,US-Twitter
3316,dothaneagle.com,dothaneagle,16313096,US-Twitter
3317,fredericksburg.com,newsintheburg,18991979,US-Twitter
3318,gjsentinel.com,dailysentinelgj,19594500,US-Twitter
3319,goshennews.com,yourgoshennews,52727059,US-Twitter
3320,nwfdailynews.com,nwfdailynews,8795782,US-Twitter
3321,themarshallproject.org,marshallproj,2216041938,US-Twitter
3322,washingtonmonthly.com,washmonthly,1115702235235667968,US-Twitter
3323,wcfcourier.com,wcfcourier,18218604,US-Twitter
3324,bellinghamherald.com,bhamherald,19612617,US-Twitter
3325,centraljersey.com,cranburypress,17353026,US-Twitter
3326,claremoreprogress.com,clrmoreprogress,22546784,US-Twitter
3327,macombdaily.com,macombdaily,116544702,US-Twitter
3328,mankatofreepress.com,mankatonews,22147610,US-Twitter
3329,repubblica.it,repubblica,18935802,US-Twitter
3330,timesleader.com,tlnews,19792502,US-Twitter
3331,yourstephenvilletx.com,empiretribune,63768590,US-Twitter
3332,carycitizen.com,carycitizen,130872315,US-Twitter
3333,kdhnews.com,kdhnews,31124797,US-Twitter
3334,mainebiz.biz,mainebiz,15866174,US-Twitter
3335,seacoastonline.com,yorkcountycoast,321511831,US-Twitter
3336,riverreporter.com,trrnews,620260412,US-Twitter
3337,greenbaypressgazette.com,gbpressgazette,18730191,US-Twitter
3338,sgvtribune.com,sgvtribune,19312573,US-Twitter
3339,morganton.com,morgantonnews,35771004,US-Twitter
3340,newswire.com,inewswire,39362292,US-Twitter
3341,bellevueheraldleader.com,BellevueHerald,1026940578372694016,US-Twitter
3342,creators.com,CreatorsNation,50368464,US-Twitter
3343,gazettes.com,gruniongazette,176509198,US-Twitter
3344,heraldonline.com,fortmilltimes,24189508,US-Twitter
3345,hollandsentinel.com,hollandsentinel,14531956,US-Twitter
3346,leavenworthtimes.com,lvtimesnews,378185142,US-Twitter
3347,postregister.com,clarkcorbin,29769106,US-Twitter
3348,tucsonweekly.com,tucsonweekly,17435612,US-Twitter
3349,vvdailypress.com,vvdailypress,44212632,US-Twitter
3350,concordmonitor.com,conmonitornews,35772433,US-Twitter
3351,dailycal.org,dailycal,23372163,US-Twitter
3352,dcourier.com,thedailycourier,27949016,US-Twitter
3353,deccanchronicle.com,DeccanChronicle,19519947,US-Twitter
3354,journaltimes.com,journaltimes,20078382,US-Twitter
3355,sevendaysvt.com,sevendaysvt,6597892,US-Twitter
3356,theridgefieldpress.com,ridgefieldpress,52784231,US-Twitter
3357,thetandd.com,thetandd,20941458,US-Twitter
3358,tullahomanews.com,tullahomanews,20592194,US-Twitter
3359,yaledailynews.com,yaledailynews,39114551,US-Twitter
3360,bladenjournal.com,bladenjournal,1936021843,US-Twitter
3361,presspubs.com,quadpress,97801777,US-Twitter
3362,recordnet.com,recordnet,14609072,US-Twitter
3363,gosanangelo.com,gosanangelo,48371608,US-Twitter
3364,eveningsun.com,theeveningsun,16370927,US-Twitter
3365,sacurrent.com,sacurrent,15342142,US-Twitter
3366,theleafchronicle.com,leafchronicle,16875261,US-Twitter
3367,yorkdispatch.com,yorkdispatch,17088476,US-Twitter
3368,alligator.org,thealligator,8737662,US-Twitter
3369,artvoice.com,artvoice,14334727,US-Twitter
3370,chattanoogan.com,chattanoogancom,114927225,US-Twitter
3371,courier-tribune.com,courier_tribune,111679404,US-Twitter
3372,dailyrepublic.com,alldailyrepnews,388084044,US-Twitter
3373,newjerseyhills.com,bville_news,469426208,US-Twitter
3374,niemanlab.org,niemanlab,15865878,US-Twitter
3375,niemanlab.org,niemanreports,70706313,US-Twitter
3376,nysun.com,NewYorkSun,10105942,US-Twitter
3377,pamplinmedia.com,ThePortlandTrib,55473790,US-Twitter
3378,postbulletin.com,pb_news,15224302,US-Twitter
3379,santafenewmexican.com,thenewmexican,15907432,US-Twitter
3380,sdcitybeat.com,sdcitybeat,15920055,US-Twitter
3381,springfieldnewssun.com,springfieldnews,15689607,US-Twitter
3382,suwanneedemocrat.com,suwanneedemocra,32069292,US-Twitter
3384,theeagle.com,theeagle,19811171,US-Twitter
3385,theworldlink.com,theworldlink,18362692,US-Twitter
3386,vaildaily.com,vaildaily,15690738,US-Twitter
3387,bozemandailychronicle.com,bozchron,22707076,US-Twitter
3388,crisismagazine.com,crisismag,39725086,US-Twitter
3389,dailybulletin.com,ivdailybulletin,36739057,US-Twitter
3390,dailytexanonline.com,thedailytexan,21426656,US-Twitter
3391,democratherald.com,dhnews,18945939,US-Twitter
3392,dnews.com,mpdailynews,52083750,US-Twitter
3393,the-dispatch.com,lexdispatch,147693223,US-Twitter
3394,themorningsun.com,mpmorningsun,67600528,US-Twitter
3395,therealnews.com,therealnews,8719302,US-Twitter
3396,brainerddispatch.com,brd_dispatch,17910020,US-Twitter
3397,donaldsonvillechief.com,dvillechief,41454379,US-Twitter
3398,thebraziltimes.com,thebraziltimes,596738953,US-Twitter
3399,theintell.com,TheIntellNews,65243567,US-Twitter
3400,timeswv.com,timeswv,541060226,US-Twitter
3402,independenttribune.com,indytribune,19187765,US-Twitter
3403,zanesvilletimesrecorder.com,timesrecorder,15673261,US-Twitter
3404,aim.org,accuracyinmedia,15256077,US-Twitter
3405,advocateanddemocrat.com,ADsportspage,275172458,US-Twitter
3406,bendbulletin.com,thebulletin,16798764,US-Twitter
3407,capemaycountyherald.com,heraldnews,22527376,US-Twitter
3408,crainsnewyork.com,crainsnewyork,18995454,US-Twitter
3409,dailyjournal.net,dailyjournalnet,158366063,US-Twitter
3410,eastvalleytribune.com,evtnow,14269985,US-Twitter
3411,insidenova.com,insidenova,17815585,US-Twitter
3412,jaxdailyrecord.com,jaxdailyrecord,32533893,US-Twitter
3413,ladowntownnews.com,downtownnews,28166836,US-Twitter
3414,laopinion.com,laopinionla,41416662,US-Twitter
3415,leadertelegram.com,leadertelegram,22034448,US-Twitter
3416,lubbockonline.com,lubbockonline,6573302,US-Twitter
3417,madriverunion.com,madriverunion,3285019597,US-Twitter
3418,mauinews.com,themauinewshi,58544650,US-Twitter
3419,newarkpostonline.com,nwkpost,33086126,US-Twitter
3420,pghcitypaper.com,pghcitypaper,17371435,US-Twitter
3421,revealnews.org,reveal,1726074810,US-Twitter
3422,revealnews.org,cironline,15173859,US-Twitter
3423,rheaheraldnews.com,rheaheraldnews,164306734,US-Twitter
3424,robesonian.com,the_robesonian,2528018029,US-Twitter
3425,thebaffler.com,thebafflermag,54619276,US-Twitter
3426,thehawkeye.com,thehawkeye,15085181,US-Twitter
3427,thenews.com.pk,thenews_intl,149495617,US-Twitter
3428,thesunchronicle.com,thesunchronicle,26262890,US-Twitter
3429,tri-cityherald.com,tricityherald,12763982,US-Twitter
3430,enewscourier.com,newscourier,28156328,US-Twitter
3431,houmatoday.com,houmatoday,16638552,US-Twitter
3432,indianagazette.com,indianagazette,40919594,US-Twitter
3433,ironmountaindailynews.com,imdailynews,33592330,US-Twitter
3434,kentuckynewera.com,kentuckynewera,122575134,US-Twitter
3435,northwestsignal.net,nwseditor,27543107,US-Twitter
3436,pasadenanow.com,epasadenanow,83234555,US-Twitter
3437,progressive.org,theprogressive,10117892,US-Twitter
3438,project-syndicate.org,ProSyn,46671396,US-Twitter
3439,richfieldreaper.com,richfieldreaper,827421763,US-Twitter
3440,straight.com,georgiastraight,14604658,US-Twitter
3442,amestrib.com,amestribnews,436884418,US-Twitter
3443,chroniclet.com,yourchronicle,21412739,US-Twitter
3444,gazettenet.com,DailyHampGaz,15361185,US-Twitter
3445,globalissues.org,globalissuesorg,72121750,US-Twitter
3446,keysnews.com,keywestcitizen,43178691,US-Twitter
3447,mtdemocrat.com,mtdemocratnews,223772388,US-Twitter
3449,somdnews.com,somdnews,78111823,US-Twitter
3450,thepamliconews.com,PamlicoNews,888175532239712256,US-Twitter
3451,wausaudailyherald.com,wausauherald,17443274,US-Twitter
3452,starherald.com,geringcourier,1286838300,US-Twitter
3453,thedailyjournal.com,thedailyjournal,24751297,US-Twitter
3454,4bcaonline.com,bc_advertiser,3438906494,US-Twitter
3455,brooklyneagle.com,bklyneagle,82943769,US-Twitter
3456,businessreport.com,brbizreport,23475372,US-Twitter
3457,conwaydailysun.com,conwaydailysun,107116645,US-Twitter
3458,galvnews.com,galvnews,37381846,US-Twitter
3459,gastongazette.com,gastongazette,26285770,US-Twitter
3460,greatfallstribune.com,gftribune,36708793,US-Twitter
3461,gwinnettdailypost.com,gwinnettdaily,31123165,US-Twitter
3462,hastingsstargazette.com,hastingsmn,15427925,US-Twitter
3463,journalgazette.net,jgfortwayne,69397283,US-Twitter
3464,memphisflyer.com,memphisflyer,9971552,US-Twitter
3465,methowvalleynews.com,methownews,201462908,US-Twitter
3466,mid-day.com,mid_day,31632905,US-Twitter
3467,midhudsonnews.com,midhudsonnews,930441270,US-Twitter
3468,seattleweekly.com,seattleweekly,16230239,US-Twitter
3469,sent-trib.com,sentineltribune,37663094,US-Twitter
3470,summitdaily.com,summitdailynews,36978283,US-Twitter
3471,syvnews.com,SYV_News,785906377700941824,US-Twitter
3472,thenewsherald.com,newsheraldmi,112819859,US-Twitter
3473,theprovince.com,theprovince,16342817,US-Twitter
3474,vineyardgazette.com,vineyardgazette,97021713,US-Twitter
3475,wellsvilledaily.com,wellsvilledaily,17874823,US-Twitter
3476,wnewsj.com,wilmingtonnews,19608272,US-Twitter
3477,aspentimes.com,theaspentimes,46177840,US-Twitter
3479,civilbeat.org,civilbeat,104389564,US-Twitter
3480,dailyfreeman.com,dailyfreeman,97030466,US-Twitter
3481,gazettetimes.com,gtnews,15853821,US-Twitter
3482,gloucestertimes.com,gdtnews,210862462,US-Twitter
3483,gmtoday.com,waukeshafreeman,249279773,US-Twitter
3484,heraldbulletin.com,heraldbulletin,18562065,US-Twitter
3485,iecn.com,iecnweekly,902983725851459584,US-Twitter
3486,jacksonfreepress.com,jxnfreepress,17052001,US-Twitter
3487,newhavenindependent.org,newhavenindy,50183754,US-Twitter
3488,njeffersonnews.com,northjeffnews,22953160,US-Twitter
3489,standard.net,standardex,17007478,US-Twitter
3490,businessobserverfl.com,bizobserverfl,112487649,US-Twitter
3491,dailyrecord.com,dailyrecord,19609379,US-Twitter
3492,independent.com,sbindpndnt,2251470342,US-Twitter
3493,lasvegasweekly.com,lasvegasweekly,9234352,US-Twitter
3494,marshfieldnewsherald.com,mnherald,28623166,US-Twitter
3495,opendemocracy.net,openDemocracy,15876845,US-Twitter
3496,tdn.com,the_daily_news,20545650,US-Twitter
3497,thenews-messenger.com,fremontnm,34543098,US-Twitter
3498,thetimesherald.com,thetimesherald,15076670,US-Twitter
3499,bastropenterprise.com,dailyenterprise,273085427,US-Twitter
3500,clintonherald.com,clintonherald,44433231,US-Twitter
3501,maconcountytimes.com,macontimes,2530719373,US-Twitter
3502,brownsvilleherald.com,brownsvillenews,18004786,US-Twitter
3503,chieftain.com,chieftainnews,29466736,US-Twitter
3504,columbustelegram.com,ctelegram,2904051994,US-Twitter
3505,crainsdetroit.com,crainsdetroit,29209404,US-Twitter
3506,crowrivermedia.com,hutchleader,115492293,US-Twitter
3507,dansvilleonline.com,DansvilleNYnews,232218775,US-Twitter
3508,demopolistimes.com,demopolistimes,19347884,US-Twitter
3509,dotnews.com,dotnews,476105634,US-Twitter
3510,durangoherald.com,durangoherald,16519670,US-Twitter
3511,eugeneweekly.com,eugeneweekly,16675413,US-Twitter
3512,eveningtribune.com,eveningtribune,459528590,US-Twitter
3513,fair.org,fairmediawatch,54679731,US-Twitter
3514,financialexpress.com,FinancialXpress,50279781,US-Twitter
3515,freemanjournal.net,freemanjournal,58525782,US-Twitter
3516,gantdaily.com,gantdaily,42952359,US-Twitter
3517,hastingstribune.com,hastingstribune,182914728,US-Twitter
3518,hcpress.com,hcpress,52142565,US-Twitter
3519,houstonherald.com,houstonherald,21540194,US-Twitter
3520,jg-tc.com,jgtconline,123673439,US-Twitter
3521,laurinburgexchange.com,TheLaurinburg,1394633399801942016,US-Twitter
3522,magicvalley.com,twinfallstn,133816716,US-Twitter
3523,meridianstar.com,meridianstar,22545364,US-Twitter
3524,middletownpress.com,middletownpress,48388653,US-Twitter
3525,mrt.com,mwtnews,35862157,US-Twitter
3526,nashvillescene.com,nashvillescene,20008214,US-Twitter
3527,ncnewsonline.com,newcastlenews,42950890,US-Twitter
3528,newsandsentinel.com,newsandsentinel,58498428,US-Twitter
3529,njherald.com,njherald,102751218,US-Twitter
3530,nogalesinternational.com,nogalesnews,18090164,US-Twitter
3531,oakridger.com,theoakridger,14790192,US-Twitter
3532,overtoncountynews.com,ocnews38570,204306575,US-Twitter
3533,qchron.com,queenschronicle,63363893,US-Twitter
3534,registercitizen.com,registercitizen,61321048,US-Twitter
3535,saratogian.com,saratogiannews,112772431,US-Twitter
3536,sentinelsource.com,Keene_Sentinel,25122184,US-Twitter
3537,sungazette.com,wmsptsungazette,23499427,US-Twitter
3538,theprogressnews.com,TheProgressNews,770434468234596352,US-Twitter
3539,timescall.com,timescall,20104506,US-Twitter
3540,timesrecord.com,midcoastnews,296824622,US-Twitter
3541,trumbulltimes.com,trumbulltimes,67353799,US-Twitter
3542,whig.com,whignews,63720288,US-Twitter
3543,winchesterstar.com,WinStarVa,54946441,US-Twitter
3544,yesweekly.com,yesweekly,18921549,US-Twitter
3545,27east.com,27east,24181273,US-Twitter
3546,akronhometowner.com,akronht,119199449,US-Twitter
3547,amarillo.com,amarilloglobe,16409468,US-Twitter
3548,clintonnc.com,sampsonind,2349961167,US-Twitter
3549,grbj.com,grbj,30311580,US-Twitter
3550,ithacajournal.com,ithacajournal,20106234,US-Twitter
3551,lodinews.com,lodinews,15984596,US-Twitter
3552,news-journal.com,newsjournal,15850444,US-Twitter
3553,reformer.com,brattreformer,26577021,US-Twitter
3554,sfbayview.com,sfbayview,18104715,US-Twitter
3555,thecharlottepost.com,thecharpost,34055841,US-Twitter
3556,thekansan.com,chadfrey,357715086,US-Twitter
